[+] E5-unbound probe: zone=example.net, rounds=50, resolver=10.80.0.53, profile=attack
[1/50] trigger=u18673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=230.000ms bank=140.000ms
[18/50] trigger=u188673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=70.000ms
[19/50] trigger=u198673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=70.000ms bank=40.000ms
[20/50] trigger=u208673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=80.000ms bank=30.000ms
[21/50] trigger=u218673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=70.000ms bank=30.000ms
[22/50] trigger=u228673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=70.000ms bank=30.000ms
[23/50] trigger=u238673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[24/50] trigger=u248673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=60.000ms bank=40.000ms
[25/50] trigger=u258673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[26/50] trigger=u268673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[27/50] trigger=u278673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[28/50] trigger=u288673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=60.000ms bank=20.000ms
[29/50] trigger=u298673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=30.000ms
[30/50] trigger=u308673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[31/50] trigger=u318673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[32/50] trigger=u328673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=60.000ms bank=20.000ms
[33/50] trigger=u338673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[34/50] trigger=u348673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=30.000ms
[35/50] trigger=u358673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=60.000ms bank=30.000ms
[36/50] trigger=u368673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[37/50] trigger=u378673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=30.000ms
[38/50] trigger=u388673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=30.000ms bank=30.000ms
[39/50] trigger=u398673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=30.000ms
[40/50] trigger=u408673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[41/50] trigger=u418673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[42/50] trigger=u428673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[43/50] trigger=u438673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[44/50] trigger=u448673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[45/50] trigger=u458673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=60.000ms bank=20.000ms
[46/50] trigger=u468673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=20.000ms
[47/50] trigger=u478673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
[48/50] trigger=u488673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=40.000ms bank=20.000ms
[49/50] trigger=u498673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=70.000ms bank=30.000ms
[50/50] trigger=u508673.example.net status=answer rc=0 bank.com -> 6.6.6.6 rc=0 | trigger=50.000ms bank=30.000ms
