level_samples_per_window,behavior,run_idx,seed,decisions,blocks_legacy,blocks_combined,blocks_volume,blocks_entropy,blocks_unique,fpr_legacy,fpr_combined,fpr_volume,fpr_entropy,fpr_unique,entropy_mean,entropy_p95,samples_mean,unique_ratio_mean
120,sequential,16,32271188,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9821,7.0768,126.547,1.0000
120,sequential,17,32271189,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.8842,7.2574,118.777,1.0000
120,sequential,18,32271190,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.0355,7.1085,131.273,1.0000
120,sequential,19,32271191,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,6.9773,7.0980,126.163,1.0000
120,smallpool16,0,32281179,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9254,3.9615,128.987,0.1242
120,smallpool16,1,32281180,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9064,3.9335,113.410,0.1421
120,smallpool16,2,32281181,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8855,3.9401,123.490,0.1299
120,smallpool16,3,32281182,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9181,3.9479,115.443,0.1407
120,smallpool16,4,32281183,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9140,3.9544,118.393,0.1358
120,smallpool16,5,32281184,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9302,3.9652,124.053,0.1294
120,smallpool16,6,32281185,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8589,3.9074,113.390,0.1410
120,smallpool16,7,32281186,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9099,3.9400,117.993,0.1359
120,smallpool16,8,32281187,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9210,3.9449,125.263,0.1282
120,smallpool16,9,32281188,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9007,3.9537,110.720,0.1450
120,smallpool16,10,32281189,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9068,3.9708,122.577,0.1310
120,smallpool16,11,32281190,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8985,3.9454,117.993,0.1373
120,smallpool16,12,32281191,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9054,3.9378,129.557,0.1236
120,smallpool16,13,32281192,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9337,3.9658,128.647,0.1247
120,smallpool16,14,32281193,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9051,3.9622,122.503,0.1312
120,smallpool16,15,32281194,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9102,3.9629,112.800,0.1424
120,smallpool16,16,32281195,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8475,3.9088,122.263,0.1325
120,smallpool16,17,32281196,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8969,3.9645,112.583,0.1426
120,smallpool16,18,32281197,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.8924,3.9484,113.283,0.1416
120,smallpool16,19,32281198,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9125,3.9509,124.550,0.1287
300,random2048,0,50261705,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1130,8.2175,297.063,0.9506
300,random2048,1,50261706,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2510,8.2892,338.273,0.9249
300,random2048,2,50261707,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.9991,8.0435,287.447,0.9177
300,random2048,3,50261708,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0550,8.1192,303.887,0.9071
300,random2048,4,50261709,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0308,8.1139,298.867,0.9092
300,random2048,5,50261710,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1361,8.2224,312.553,0.9258
300,random2048,6,50261711,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1913,8.2426,328.700,0.9173
300,random2048,7,50261712,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0755,8.1795,293.103,0.9411
300,random2048,8,50261713,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1715,8.2066,316.487,0.9341
300,random2048,9,50261714,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1107,8.1522,310.257,0.9183
300,random2048,10,50261715,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1112,8.1559,301.670,0.9378
300,random2048,11,50261716,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0171,8.1066,287.847,0.9259
300,random2048,12,50261717,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0330,8.0998,287.993,0.9344
300,random2048,13,50261718,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0387,8.0866,290.480,0.9303
300,random2048,14,50261719,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1438,8.2023,309.347,0.9372
300,random2048,15,50261720,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,7.9934,8.0702,276.353,0.9423
300,random2048,16,50261721,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1485,8.2503,315.183,0.9267
300,random2048,17,50261722,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0273,8.1036,293.327,0.9196
300,random2048,18,50261723,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0286,8.0950,285.097,0.9409
300,random2048,19,50261724,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0830,8.1316,300.497,0.9263
300,sequential,0,50271712,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.3307,8.3663,321.993,1.0000
300,sequential,1,50271713,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0907,8.1295,272.707,1.0000
300,sequential,2,50271714,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2514,8.2946,304.770,1.0000
300,sequential,3,50271715,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1517,8.2095,284.463,1.0000
300,sequential,4,50271716,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2400,8.2946,302.437,1.0000
300,sequential,5,50271717,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2336,8.3399,301.203,1.0000
300,sequential,6,50271718,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2022,8.2574,294.620,1.0000
300,sequential,7,50271719,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2327,8.2900,300.873,1.0000
300,sequential,8,50271720,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1374,8.1749,281.630,1.0000
300,sequential,9,50271721,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1524,8.2527,284.897,1.0000
300,sequential,10,50271722,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2633,8.2992,307.280,1.0000
300,sequential,11,50271723,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2299,8.2715,300.253,1.0000
300,sequential,12,50271724,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.3177,8.3882,319.250,1.0000
300,sequential,13,50271725,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2384,8.2900,302.157,1.0000
300,sequential,14,50271726,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1718,8.2479,288.587,1.0000
300,sequential,15,50271727,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1660,8.2384,287.317,1.0000
300,sequential,16,50271728,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2278,8.2574,299.807,1.0000
300,sequential,17,50271729,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.0379,8.1901,263.137,1.0000
300,sequential,18,50271730,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.2707,8.4179,309.747,1.0000
300,sequential,19,50271731,300,300,300,300,300,300,1.000000,1.000000,1.000000,1.000000,1.000000,8.1423,8.1997,282.630,1.0000
300,smallpool16,0,50281719,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9589,3.9799,301.997,0.0530
300,smallpool16,1,50281720,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9704,3.9755,280.413,0.0571
300,smallpool16,2,50281721,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9612,3.9814,288.163,0.0556
300,smallpool16,3,50281722,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9667,3.9787,299.173,0.0535
300,smallpool16,4,50281723,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9591,3.9788,293.120,0.0547
300,smallpool16,5,50281724,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9684,3.9773,304.880,0.0527
300,smallpool16,6,50281725,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9664,3.9834,301.323,0.0531
300,smallpool16,7,50281726,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9618,3.9687,297.363,0.0538
300,smallpool16,8,50281727,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9764,3.9844,318.897,0.0502
300,smallpool16,9,50281728,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9445,3.9606,296.433,0.0540
300,smallpool16,10,50281729,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9621,3.9741,261.640,0.0612
300,smallpool16,11,50281730,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9682,3.9770,302.847,0.0529
300,smallpool16,12,50281731,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9562,3.9814,295.780,0.0542
300,smallpool16,13,50281732,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9732,3.9803,308.197,0.0519
300,smallpool16,14,50281733,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9577,3.9715,306.283,0.0523
300,smallpool16,15,50281734,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9580,3.9694,294.860,0.0543
300,smallpool16,16,50281735,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9610,3.9820,311.883,0.0513
300,smallpool16,17,50281736,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9501,3.9715,317.220,0.0504
300,smallpool16,18,50281737,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9742,3.9855,294.147,0.0545
300,smallpool16,19,50281738,300,300,0,300,0,0,1.000000,0.000000,1.000000,0.000000,0.000000,3.9692,3.9837,300.423,0.0533
